date,open,high,low,close
1996/9/2,6347,6558,6197,6504
1996/8/2,6182,6400,5988,6324
1996/7/2,6599,6624,5943,6106
1996/6/1,5980,6600,5900,6560
1996/5/1,6184,6229,5695,5966
1996/4/1,5068,6237,5053,6134
1996/3/1,4821,5136,4675,5032
1996/2/1,4746,4882,4672,4797
1996/1/4,5200,5209,4681,4763
1995/12/1,4813,5193,4716,5173
1995/11/1,4801,4912,4530,4777
1995/10/2,5027,5265,4813,4817
1995/9/1,4846,5221,4772,5033
1995/8/1,5188,5228,4474,4809
1995/7/3,5402,5670,4926,5180
1995/6/1,5703,5745,5199,5444
1995/5/1,5821,5852,5417,5674
1995/4/1,6537,6599,5667,5803
1995/3/1,6436,6625,6329,6524
1995/2/4,6444,6696,6284,6509
1995/1/5,7129,7144,6167,6307
1994/12/1,6376,7180,6376,7124
1994/11/1,6467,6521,6153,6363
1994/10/1,7144,7228,5916,6526
1994/9/1,7060,7129,6828,7091
1994/8/1,6776,7069,6535,7008
1994/7/2,5974,6848,5972,6720
1994/6/1,5922,6221,5851,5932
1994/5/2,5758,6153,5670,5891
1994/4/1,5242,5976,5242,5737
1994/3/1,5462,5808,5125,5249
1994/2/1,6201,6424,5379,5414
1994/1/5,6120,6719,5649,6115
1993/12/1,4395,6120,4391,6070
1993/11/2,4172,4404,4160,4353
1993/10/1,3833,4138,3785,4131
1993/9/1,3874,3976,3740,3832
1993/8/2,3949,4175,3890,3892
1993/7/2,3968,4129,3875,3960
1993/6/1,4261,4422,3987,3995
1993/5/1,4571,4736,4171,4267
1993/4/1,4860,5091,4386,4563
1993/3/1,4401,4851,4317,4825
1993/2/1,3413,4446,3413,4384
1993/1/5,3408,3422,3098,3374
1992/12/1,3671,3797,3305,3377
1992/11/2,3630,3737,3501,3675
1992/10/1,3541,3777,3502,3631
1992/9/1,3950,3986,3306,3524
1992/8/1,4131,4167,3629,3946
1992/7/2,4476,4535,3925,4108
1992/6/1,4493,4772,4439,4523
1992/5/1,4504,4675,4253,4496
1992/4/1,4806,4806,4382,4496
1992/3/2,5173,5173,4679,4800
1992/2/7,5373,5392,4766,5142
1992/1/4,4640,5459,4610,5391
1991/12/2,4385,4608,4310,4600
1991/11/1,4376,4582,4227,4378
1991/10/1,4865,4925,4032,4389
1991/9/2,4568,4914,4464,4867
1991/8/1,5172,5247,4250,4543
1991/7/2,5862,5862,4781,5178
1991/6/1,5684,6137,5559,5768
1991/5/1,5926,6365,5556,5610
1991/4/1,5193,6088,5135,5921
1991/3/1,4972,5141,4446,5139
1991/2/1,3997,5255,3920,5033
1991/1/3,4465,4533,3142,4023
1990/12/1,4632,5267,3773,4530
1990/11/1,3191,5027,3016,4377
1990/10/1,2675,3575,2485,3318
1990/9/1,3707,3812,2550,2705
1990/8/1,5747,5825,3021,3635
