date,open,high,low,close
2015/3/30,9534.320313,9628.950195,9503.530273,9600.320313
2015/3/23,9762.530273,9775.629883,9503.719727,9503.719727
2015/3/16,9582.120117,9749.69043,9512.910156,9749.69043
2015/3/9,9609.860352,9633.509766,9472.540039,9579.349609
2015/3/2,9678.879883,9690.429688,9564.44043,9645.769531
2015/2/24,9594.099609,9699.540039,9594.099609,9622.099609
2015/2/9,9460.389648,9542.089844,9390.129883,9529.509766
2015/2/2,9370.719727,9533.879883,9352.19043,9456.179688
2015/1/26,9472.349609,9523.730469,9361.910156,9361.910156
2015/1/19,9194.19043,9471.799805,9151.820313,9470.94043
2015/1/12,9195.30957,9256.860352,9109.459961,9138.290039
2015/1/5,9279.790039,9284.570313,9043.44043,9215.580078
2014/12/29,9226.209961,9338.05957,9226.209961,9307.259766
2014/12/22,9032.419922,9228.650391,9024.009766,9218.5
2014/12/15,8987.950195,9035.769531,8826.030273,8999.519531
2014/12/8,9231.240234,9241.629883,8971.530273,9027.330078
2014/12/1,9038.410156,9251.849609,8998.549805,9206.570313
2014/11/24,9144.419922,9217.730469,9098.320313,9187.150391
2014/11/17,9003.370117,9111.179688,8828.150391,9091.530273
2014/11/10,8937.589844,9069.44043,8894.110352,8982.879883
2014/11/3,9009.379883,9046.219727,8867.780273,8912.620117
2014/10/27,8671.509766,8974.759766,8607.230469,8974.759766
2014/10/20,8617.080078,8775.349609,8611.169922,8646.009766
2014/10/13,8767.419922,8795.769531,8501.290039,8512.879883
2014/10/6,9118.280273,9122.540039,8946.160156,8966.44043
2014/9/29,9018.459961,9113.799805,8860.169922,9106.280273
2014/9/22,9220.540039,9220.540039,8913.509766,8989.820313
2014/9/15,9206.410156,9289.219727,9133.400391,9240.450195
2014/9/9,9452.139648,9465.929688,9223.179688,9223.179688
2014/9/1,9474.410156,9532.660156,9365.700195,9407.94043
2014/8/25,9393.240234,9502.419922,9369.240234,9436.269531
2014/8/18,9222.730469,9380.599609,9128.660156,9380.099609
2014/8/11,9109.830078,9282.009766,9107.209961,9206.80957
